,ppt,Date
967,0.0,2005-08-26
968,0.0,2005-08-27
969,0.0,2005-08-28
970,0.0,2005-08-29
971,0.0,2005-08-30
972,0.0,2005-08-31
973,0.0,2005-09-01
974,0.0,2005-09-02
975,0.0,2005-09-03
976,0.0,2005-09-04
977,0.0,2005-09-05
978,0.0,2005-09-06
979,0.0,2005-09-07
980,0.0,2005-09-08
981,0.0,2005-09-09
982,0.0,2005-09-10
983,0.0,2005-09-11
984,0.0,2005-09-12
985,0.0,2005-09-13
986,0.0,2005-09-14
987,0.0,2005-09-15
988,0.0,2005-09-16
989,0.2949999868869781,2005-09-17
990,0.0,2005-09-18
991,0.0,2005-09-19
992,0.0,2005-09-20
993,0.0,2005-09-21
994,0.0,2005-09-22
995,0.0,2005-09-23
996,0.0,2005-09-24
997,0.0,2005-09-25
998,0.0,2005-09-26
999,0.0,2005-09-27
1000,0.0,2005-09-28
1001,0.0,2005-09-29
1002,0.0,2005-09-30
1003,0.4070000052452087,2005-10-01
1004,0.0,2005-10-02
1005,0.6110000014305115,2005-10-03
1006,0.0,2005-10-04
1007,0.0,2005-10-05
1008,0.0,2005-10-06
1009,0.0,2005-10-07
1010,0.0,2005-10-08
1011,0.0,2005-10-09
1012,0.0,2005-10-10
1013,0.0,2005-10-11
1014,0.0,2005-10-12
1015,0.0,2005-10-13
1016,0.0,2005-10-14
1017,20.29800033569336,2005-10-15
1018,9.35099983215332,2005-10-16
1019,0.0,2005-10-17
1020,0.0,2005-10-18
1021,0.0,2005-10-19
1022,0.0,2005-10-20
1023,0.0,2005-10-21
1024,0.0,2005-10-22
1025,0.0,2005-10-23
1026,0.0,2005-10-24
1027,0.0,2005-10-25
1028,20.084999084472656,2005-10-26
1029,3.825000047683716,2005-10-27
1030,20.791000366210938,2005-10-28
1031,13.982000350952148,2005-10-29
1032,0.0,2005-10-30
1033,0.0,2005-10-31
1034,0.0,2005-11-01
1035,1.1579999923706057,2005-11-02
1036,1.1130000352859497,2005-11-03
1037,79.74600219726562,2005-11-04
1038,0.7239999771118164,2005-11-05
1039,30.926000595092773,2005-11-06
1040,81.15299987792969,2005-11-07
1041,38.5369987487793,2005-11-08
1042,0.0160000007599592,2005-11-09
1043,0.0,2005-11-10
1044,0.7379999756813049,2005-11-11
1045,2.2260000705718994,2005-11-12
1046,0.0,2005-11-13
1047,6.396999835968018,2005-11-14
1048,0.7919999957084656,2005-11-15
1049,0.0,2005-11-16
1050,0.0,2005-11-17
1051,0.0,2005-11-18
1052,0.0,2005-11-19
1053,0.0,2005-11-20
1054,0.0,2005-11-21
1055,0.0,2005-11-22
1056,0.0,2005-11-23
1057,0.0,2005-11-24
1058,19.915000915527344,2005-11-25
1059,35.757999420166016,2005-11-26
1060,0.6320000290870667,2005-11-27
1061,2.0850000381469727,2005-11-28
1062,61.90299987792969,2005-11-29
1063,3.861000061035156,2005-11-30
1064,84.87100219726562,2005-12-01
1065,61.79399871826172,2005-12-02
1066,9.093000411987305,2005-12-03
1067,0.0010000000474974,2005-12-04
1068,0.0,2005-12-05
1069,0.0,2005-12-06
1070,0.0,2005-12-07
1071,16.07699966430664,2005-12-08
1072,0.5120000243186951,2005-12-09
1073,0.0,2005-12-10
1074,0.0,2005-12-11
1075,0.0,2005-12-12
1076,0.0,2005-12-13
1077,0.0,2005-12-14
1078,0.0,2005-12-15
1079,0.0,2005-12-16
1080,0.0230000000447034,2005-12-17
1081,21.288000106811523,2005-12-18
1082,149.16400146484375,2005-12-19
1083,82.59200286865234,2005-12-20
1084,40.766998291015625,2005-12-21
1085,77.21800231933594,2005-12-22
1086,49.85699844360352,2005-12-23
1087,0.0,2005-12-24
1088,22.64699935913086,2005-12-25
1089,47.18299865722656,2005-12-26
1090,30.01300048828125,2005-12-27
1091,150.62100219726562,2005-12-28
1092,54.78799819946289,2005-12-29
1093,56.43600082397461,2005-12-30
1094,102.27100372314452,2005-12-31
1095,39.16699981689453,2006-01-01
1096,25.70400047302246,2006-01-02
1097,10.72599983215332,2006-01-03
1098,27.11199951171875,2006-01-04
1099,9.640999794006348,2006-01-05
1100,0.0,2006-01-06
1101,4.2170000076293945,2006-01-07
1102,8.069999694824219,2006-01-08
1103,20.542999267578125,2006-01-09
1104,22.618000030517575,2006-01-10
1105,42.93199920654297,2006-01-11
1106,27.600000381469727,2006-01-12
1107,0.0010000000474974,2006-01-13
1108,38.95399856567383,2006-01-14
1109,32.33599853515625,2006-01-15
1110,2.009999990463257,2006-01-16
1111,12.130999565124512,2006-01-17
1112,50.9379997253418,2006-01-18
1113,35.04399871826172,2006-01-19
1114,0.0,2006-01-20
1115,48.742000579833984,2006-01-21
1116,1.437999963760376,2006-01-22
1117,0.0,2006-01-23
1118,0.5899999737739563,2006-01-24
1119,0.0,2006-01-25
1120,8.739999771118164,2006-01-26
1121,21.30699920654297,2006-01-27
1122,13.095999717712402,2006-01-28
1123,64.89299774169922,2006-01-29
1124,17.80500030517578,2006-01-30
1125,45.63899993896485,2006-01-31
1126,47.54899978637695,2006-02-01
1127,62.11600112915039,2006-02-02
1128,7.190000057220459,2006-02-03
1129,26.709999084472656,2006-02-04
1130,10.027999877929688,2006-02-05
1131,0.0,2006-02-06
1132,0.0,2006-02-07
1133,0.0,2006-02-08
1134,0.0,2006-02-09
1135,0.0,2006-02-10
1136,0.0,2006-02-11
1137,0.0,2006-02-12
1138,0.0,2006-02-13
1139,0.0,2006-02-14
1140,0.0,2006-02-15
1141,0.0,2006-02-16
1142,0.0,2006-02-17
1143,0.0,2006-02-18
1144,0.5899999737739563,2006-02-19
1145,0.3630000054836273,2006-02-20
1146,0.0,2006-02-21
1147,0.0,2006-02-22
1148,0.0,2006-02-23
1149,0.0,2006-02-24
1150,0.0,2006-02-25
1151,0.0,2006-02-26
1152,22.999000549316406,2006-02-27
1153,89.91600036621094,2006-02-28
1154,41.150001525878906,2006-03-01
1155,37.06399917602539,2006-03-02
1156,42.34000015258789,2006-03-03
1157,15.0649995803833,2006-03-04
1158,15.588000297546388,2006-03-05
1159,64.66899871826172,2006-03-06
1160,31.334999084472656,2006-03-07
1161,12.604000091552734,2006-03-08
1162,12.45199966430664,2006-03-09
1163,20.246000289916992,2006-03-10
1164,14.321000099182127,2006-03-11
1165,3.5380001068115234,2006-03-12
1166,2.7149999141693115,2006-03-13
1167,37.57099914550781,2006-03-14
1168,17.929000854492188,2006-03-15
1169,23.91200065612793,2006-03-16
1170,42.16699981689453,2006-03-17
1171,1.9609999656677248,2006-03-18
1172,0.0,2006-03-19
1173,0.0,2006-03-20
1174,11.70400047302246,2006-03-21
1175,0.0,2006-03-22
1176,0.0,2006-03-23
1177,36.37900161743164,2006-03-24
1178,9.229999542236328,2006-03-25
1179,27.94499969482422,2006-03-26
1180,0.0,2006-03-27
1181,15.689000129699709,2006-03-28
1182,16.461999893188477,2006-03-29
1183,4.513000011444092,2006-03-30
1184,17.40999984741211,2006-03-31
1185,26.10300064086914,2006-04-01
1186,14.564000129699709,2006-04-02
1187,39.06900024414063,2006-04-03
1188,31.174999237060547,2006-04-04
1189,8.755999565124512,2006-04-05
1190,1.7050000429153442,2006-04-06
1191,0.0,2006-04-07
1192,5.25600004196167,2006-04-08
1193,28.13400077819824,2006-04-09
1194,10.05500030517578,2006-04-10
1195,10.539999961853027,2006-04-11
1196,29.299999237060547,2006-04-12
1197,13.755999565124512,2006-04-13
1198,0.0,2006-04-14
1199,11.501999855041504,2006-04-15
1200,41.53900146484375,2006-04-16
1201,25.96999931335449,2006-04-17
1202,0.4189999997615814,2006-04-18
1203,0.0,2006-04-19
1204,0.0,2006-04-20
1205,0.0,2006-04-21
1206,0.0,2006-04-22
1207,2.9119999408721924,2006-04-23
1208,0.5740000009536743,2006-04-24
1209,0.0,2006-04-25
1210,0.0,2006-04-26
1211,0.0,2006-04-27
1212,0.0,2006-04-28
1213,0.0,2006-04-29
1214,0.0,2006-04-30
1215,0.0,2006-05-01
1216,0.0,2006-05-02
1217,0.0,2006-05-03
1218,0.0,2006-05-04
1219,0.0,2006-05-05
1220,0.0,2006-05-06
1221,0.0,2006-05-07
1222,0.0,2006-05-08
1223,0.0,2006-05-09
1224,0.0,2006-05-10
1225,0.0,2006-05-11
1226,0.0,2006-05-12
1227,0.0,2006-05-13
1228,0.0,2006-05-14
1229,0.0,2006-05-15
1230,0.0,2006-05-16
1231,0.0,2006-05-17
1232,0.0,2006-05-18
1233,0.0,2006-05-19
1234,5.800000190734863,2006-05-20
1235,0.4600000083446502,2006-05-21
1236,6.175000190734863,2006-05-22
1237,14.470999717712402,2006-05-23
1238,23.350000381469727,2006-05-24
1239,12.10200023651123,2006-05-25
1240,0.0,2006-05-26
1241,0.7639999985694885,2006-05-27
1242,0.0,2006-05-28
1243,0.0,2006-05-29
1244,0.0,2006-05-30
1245,0.0,2006-05-31
1246,0.0,2006-06-01
1247,0.5910000205039978,2006-06-02
1248,0.0,2006-06-03
1249,0.0,2006-06-04
1250,1.843999981880188,2006-06-05
1251,0.0,2006-06-06
1252,0.0,2006-06-07
1253,0.0,2006-06-08
1254,0.0,2006-06-09
1255,0.0,2006-06-10
1256,0.0,2006-06-11
1257,0.0,2006-06-12
1258,1.631999969482422,2006-06-13
1259,0.0,2006-06-14
1260,0.0,2006-06-15
1261,0.0,2006-06-16
1262,0.0,2006-06-17
1263,0.0,2006-06-18
1264,0.0,2006-06-19
1265,0.0,2006-06-20
1266,0.0,2006-06-21
1267,0.0,2006-06-22
1268,0.0,2006-06-23
1269,0.0,2006-06-24
1270,0.0,2006-06-25
1271,0.0,2006-06-26
1272,0.0,2006-06-27
1273,0.0,2006-06-28
1274,0.0,2006-06-29
1275,0.0,2006-06-30
1276,0.0,2006-07-01
1277,0.0,2006-07-02
1278,0.0,2006-07-03
1279,0.0,2006-07-04
1280,0.0,2006-07-05
1281,0.0,2006-07-06
1282,0.0,2006-07-07
1283,0.0,2006-07-08
1284,0.0,2006-07-09
1285,0.0,2006-07-10
1286,0.0,2006-07-11
1287,0.0,2006-07-12
1288,0.0,2006-07-13
1289,0.0,2006-07-14
1290,0.0,2006-07-15
1291,0.0,2006-07-16
1292,0.0,2006-07-17
1293,0.0,2006-07-18
1294,0.0,2006-07-19
1295,0.0,2006-07-20
1296,0.0,2006-07-21
1297,0.0,2006-07-22
1298,0.0,2006-07-23
1299,0.0,2006-07-24
1300,0.0,2006-07-25
1301,0.0,2006-07-26
1302,0.0,2006-07-27
1303,0.0,2006-07-28
1304,0.0,2006-07-29
1305,0.0,2006-07-30
1306,0.0,2006-07-31
1307,0.0,2006-08-01
1308,0.0,2006-08-02
1309,0.0,2006-08-03
1310,0.0,2006-08-04
1311,0.0,2006-08-05
1312,0.0,2006-08-06
1313,0.0,2006-08-07
1314,0.0,2006-08-08
1315,0.0,2006-08-09
1316,0.0,2006-08-10
1317,0.0,2006-08-11
1318,0.0,2006-08-12
1319,0.0,2006-08-13
1320,0.0,2006-08-14
1321,0.0,2006-08-15
1322,0.0,2006-08-16
1323,0.0,2006-08-17
1324,0.0,2006-08-18
1325,0.0,2006-08-19
1326,0.0,2006-08-20
1327,0.0,2006-08-21
1328,0.0,2006-08-22
1329,0.0,2006-08-23
1330,0.0,2006-08-24
1331,0.0,2006-08-25
1332,0.0,2006-08-26
1333,0.0,2006-08-27
1334,0.0,2006-08-28
1335,0.0,2006-08-29
1336,0.0,2006-08-30
1337,0.0,2006-08-31
1338,0.0,2006-09-01
1339,0.0,2006-09-02
1340,0.0,2006-09-03
1341,0.0,2006-09-04
1342,0.0,2006-09-05
1343,0.0,2006-09-06
1344,0.0,2006-09-07
1345,0.0,2006-09-08
1346,0.0,2006-09-09
1347,0.0,2006-09-10
1348,0.0,2006-09-11
1349,0.0,2006-09-12
1350,0.0,2006-09-13
1351,0.0,2006-09-14
1352,0.0,2006-09-15
1353,0.0,2006-09-16
1354,0.0,2006-09-17
1355,0.0,2006-09-18
1356,0.0,2006-09-19
1357,0.0,2006-09-20
1358,0.0,2006-09-21
1359,0.0,2006-09-22
1360,0.0,2006-09-23
1361,0.0,2006-09-24
1362,0.0,2006-09-25
1363,0.0,2006-09-26
1364,0.0,2006-09-27
1365,0.0,2006-09-28
1366,0.0,2006-09-29
1367,0.0,2006-09-30
1368,0.0,2006-10-01
1369,0.0,2006-10-02
1370,0.0,2006-10-03
1371,0.0,2006-10-04
1372,2.0510001182556152,2006-10-05
1373,0.9980000257492064,2006-10-06
1374,0.0,2006-10-07
1375,0.0,2006-10-08
1376,0.0,2006-10-09
1377,0.0,2006-10-10
1378,0.0,2006-10-11
1379,0.0,2006-10-12
1380,0.0,2006-10-13
1381,0.0,2006-10-14
1382,0.0,2006-10-15
1383,8.413999557495117,2006-10-16
1384,0.0,2006-10-17
1385,0.0,2006-10-18
1386,0.0,2006-10-19
1387,0.0,2006-10-20
1388,0.0,2006-10-21
1389,0.0,2006-10-22
1390,0.0,2006-10-23
1391,0.0,2006-10-24
1392,0.0,2006-10-25
1393,0.0,2006-10-26
1394,0.0,2006-10-27
1395,0.0,2006-10-28
1396,0.0,2006-10-29
1397,0.0,2006-10-30
1398,0.0,2006-10-31
1399,1.2970000505447388,2006-11-01
1400,0.7429999709129333,2006-11-02
1401,14.45199966430664,2006-11-03
1402,11.86400032043457,2006-11-04
1403,7.763000011444092,2006-11-05
1404,0.0,2006-11-06
1405,0.0,2006-11-07
1406,36.87200164794922,2006-11-08
1407,0.699999988079071,2006-11-09
1408,0.0,2006-11-10
1409,37.54199981689453,2006-11-11
1410,0.5260000228881836,2006-11-12
1411,46.619998931884766,2006-11-13
1412,42.262001037597656,2006-11-14
1413,0.0,2006-11-15
1414,54.95500183105469,2006-11-16
1415,3.250999927520752,2006-11-17
1416,0.0,2006-11-18
1417,0.0,2006-11-19
1418,3.5799999237060547,2006-11-20
1419,1.753999948501587,2006-11-21
1420,12.845000267028809,2006-11-22
1421,29.391000747680664,2006-11-23
1422,0.0,2006-11-24
1423,0.7720000147819519,2006-11-25
1424,13.27299976348877,2006-11-26
1425,20.9950008392334,2006-11-27
1426,6.193999767303467,2006-11-28
1427,0.0,2006-11-29
1428,0.0,2006-11-30
1429,0.0,2006-12-01
1430,0.0,2006-12-02
1431,0.0,2006-12-03
1432,0.0,2006-12-04
1433,0.0,2006-12-05
1434,0.0,2006-12-06
1435,0.0,2006-12-07
1436,0.0,2006-12-08
1437,45.82500076293945,2006-12-09
1438,31.649999618530277,2006-12-10
1439,6.671999931335449,2006-12-11
1440,42.51900100708008,2006-12-12
1441,52.96599960327149,2006-12-13
1442,27.802000045776367,2006-12-14
1443,32.48199844360352,2006-12-15
1444,0.3939999938011169,2006-12-16
1445,2.990999937057495,2006-12-17
1446,0.0,2006-12-18
1447,0.0,2006-12-19
1448,0.0,2006-12-20
1449,12.008999824523926,2006-12-21
1450,17.687000274658203,2006-12-22
1451,0.0,2006-12-23
1452,40.86399841308594,2006-12-24
1453,3.611000061035156,2006-12-25
1454,73.61699676513672,2006-12-26
1455,117.28299713134766,2006-12-27
1456,6.831999778747559,2006-12-28
1457,0.0,2006-12-29
1458,0.0,2006-12-30
1459,0.0,2006-12-31
1460,0.0,2007-01-01
1461,0.0,2007-01-02
1462,12.281000137329102,2007-01-03
1463,72.12200164794922,2007-01-04
1464,10.321999549865724,2007-01-05
1465,1.0520000457763672,2007-01-06
1466,1.9459999799728396,2007-01-07
1467,0.0,2007-01-08
1468,0.0,2007-01-09
1469,0.4379999935626983,2007-01-10
1470,0.0040000001899898,2007-01-11
1471,0.0,2007-01-12
1472,0.0,2007-01-13
1473,0.0,2007-01-14
1474,0.0,2007-01-15
1475,0.0,2007-01-16
1476,1.807000041007996,2007-01-17
1477,0.0,2007-01-18
1478,0.0,2007-01-19
1479,0.0,2007-01-20
1480,0.0,2007-01-21
1481,0.0,2007-01-22
1482,0.0,2007-01-23
1483,0.0,2007-01-24
1484,0.0,2007-01-25
1485,0.0,2007-01-26
1486,0.0,2007-01-27
1487,0.0,2007-01-28
1488,0.0,2007-01-29
1489,0.0,2007-01-30
1490,0.0,2007-01-31
1491,0.0,2007-02-01
1492,0.0,2007-02-02
1493,0.0,2007-02-03
1494,0.0,2007-02-04
1495,0.0,2007-02-05
1496,0.0,2007-02-06
1497,5.293000221252441,2007-02-07
1498,37.38899993896485,2007-02-08
1499,60.20399856567383,2007-02-09
1500,23.506000518798828,2007-02-10
1501,70.20600128173828,2007-02-11
1502,36.19200134277344,2007-02-12
1503,14.71500015258789,2007-02-13
1504,0.0,2007-02-14
1505,1.4149999618530271,2007-02-15
1506,0.0,2007-02-16
1507,0.0,2007-02-17
1508,0.0,2007-02-18
1509,0.0,2007-02-19
1510,0.0,2007-02-20
1511,36.060001373291016,2007-02-21
1512,91.08799743652344,2007-02-22
1513,25.06399917602539,2007-02-23
1514,7.817999839782715,2007-02-24
1515,57.055999755859375,2007-02-25
1516,21.847999572753903,2007-02-26
1517,10.201000213623049,2007-02-27
1518,16.214000701904297,2007-02-28
1519,15.743000030517578,2007-03-01
1520,8.329999923706055,2007-03-02
1521,0.0,2007-03-03
1522,0.0,2007-03-04
1523,0.0,2007-03-05
1524,0.0,2007-03-06
1525,0.0,2007-03-07
1526,12.92199993133545,2007-03-08
1527,0.0,2007-03-09
1528,0.006000000052154,2007-03-10
1529,0.0,2007-03-11
1530,0.0,2007-03-12
1531,0.0,2007-03-13
1532,0.0,2007-03-14
1533,0.0,2007-03-15
1534,0.0,2007-03-16
1535,0.0,2007-03-17
1536,0.0,2007-03-18
1537,0.0,2007-03-19
1538,4.798999786376953,2007-03-20
1539,0.8529999852180481,2007-03-21
1540,0.0,2007-03-22
1541,0.0,2007-03-23
1542,0.0,2007-03-24
1543,4.234000205993652,2007-03-25
1544,1.3009999990463257,2007-03-26
1545,15.815999984741213,2007-03-27
1546,14.378999710083008,2007-03-28
1547,0.0,2007-03-29
1548,0.0,2007-03-30
1549,0.0,2007-03-31
1550,0.0,2007-04-01
1551,0.0,2007-04-02
1552,0.0,2007-04-03
1553,0.0,2007-04-04
1554,0.0,2007-04-05
1555,0.0,2007-04-06
1556,3.2149999141693115,2007-04-07
1557,0.8989999890327454,2007-04-08
1558,2.8420000076293945,2007-04-09
1559,0.0,2007-04-10
1560,1.756999969482422,2007-04-11
1561,18.177000045776367,2007-04-12
1562,0.0,2007-04-13
1563,1.8730000257492063,2007-04-14
1564,10.12600040435791,2007-04-15
1565,0.0,2007-04-16
1566,0.0,2007-04-17
1567,11.020000457763672,2007-04-18
1568,1.35099995136261,2007-04-19
1569,2.385999917984009,2007-04-20
1570,0.0,2007-04-21
1571,33.297000885009766,2007-04-22
1572,2.9549999237060547,2007-04-23
1573,0.0,2007-04-24
1574,0.0,2007-04-25
1575,0.0,2007-04-26
1576,0.0,2007-04-27
1577,0.0,2007-04-28
1578,0.0,2007-04-29
1579,0.0,2007-04-30
1580,0.4830000102519989,2007-05-01
1581,29.650999069213867,2007-05-02
1582,10.093000411987305,2007-05-03
1583,9.336999893188477,2007-05-04
1584,0.0109999999403953,2007-05-05
1585,0.0,2007-05-06
1586,0.0,2007-05-07
1587,0.0,2007-05-08
1588,0.0,2007-05-09
1589,0.0,2007-05-10
1590,0.0,2007-05-11
1591,0.0,2007-05-12
1592,0.0,2007-05-13
1593,0.0,2007-05-14
1594,0.0,2007-05-15
1595,0.0,2007-05-16
1596,0.0,2007-05-17
1597,0.0,2007-05-18
1598,0.0,2007-05-19
1599,0.0,2007-05-20
1600,0.0,2007-05-21
1601,0.0,2007-05-22
1602,0.0,2007-05-23
1603,0.0,2007-05-24
1604,0.0,2007-05-25
1605,0.0,2007-05-26
1606,0.0,2007-05-27
1607,0.0,2007-05-28
1608,0.0,2007-05-29
1609,0.0,2007-05-30
1610,0.0,2007-05-31
1611,0.0,2007-06-01
1612,0.0,2007-06-02
1613,0.0,2007-06-03
1614,0.0,2007-06-04
1615,1.919999957084656,2007-06-05
1616,0.0,2007-06-06
1617,0.0,2007-06-07
1618,0.0,2007-06-08
1619,0.0,2007-06-09
1620,0.4189999997615814,2007-06-10
1621,0.0,2007-06-11
1622,0.0,2007-06-12
1623,0.0,2007-06-13
1624,0.0,2007-06-14
1625,0.0,2007-06-15
1626,0.0,2007-06-16
1627,0.0,2007-06-17
1628,0.0,2007-06-18
1629,0.0,2007-06-19
1630,0.0,2007-06-20
1631,0.0,2007-06-21
1632,0.0,2007-06-22
1633,0.0,2007-06-23
1634,0.0,2007-06-24
1635,0.0,2007-06-25
1636,0.0,2007-06-26
1637,0.0,2007-06-27
1638,0.0,2007-06-28
1639,0.0,2007-06-29
1640,0.0,2007-06-30
1641,0.0,2007-07-01
1642,0.0,2007-07-02
1643,0.0,2007-07-03
1644,0.0,2007-07-04
1645,0.0,2007-07-05
1646,0.0,2007-07-06
1647,0.0,2007-07-07
1648,0.0,2007-07-08
1649,0.0,2007-07-09
1650,0.0,2007-07-10
1651,0.0,2007-07-11
1652,0.0579999983310699,2007-07-12
1653,0.0,2007-07-13
1654,0.0,2007-07-14
1655,0.0,2007-07-15
1656,0.0,2007-07-16
1657,0.0,2007-07-17
1658,4.248000144958496,2007-07-18
1659,0.0,2007-07-19
1660,0.0,2007-07-20
1661,0.0,2007-07-21
1662,0.0,2007-07-22
1663,0.0,2007-07-23
1664,0.0,2007-07-24
1665,0.0,2007-07-25
1666,0.0,2007-07-26
1667,0.0,2007-07-27
1668,0.0,2007-07-28
1669,0.0,2007-07-29
1670,0.0,2007-07-30
1671,0.0,2007-07-31
1672,0.0,2007-08-01
1673,0.0,2007-08-02
1674,0.0,2007-08-03
1675,0.0,2007-08-04
1676,0.0,2007-08-05
1677,0.0,2007-08-06
1678,0.0,2007-08-07
1679,0.0,2007-08-08
1680,0.0,2007-08-09
1681,0.0,2007-08-10
1682,0.0,2007-08-11
1683,0.0,2007-08-12
1684,0.0,2007-08-13
1685,0.0,2007-08-14
1686,0.0,2007-08-15
1687,0.0,2007-08-16
1688,0.0,2007-08-17
1689,0.0,2007-08-18
1690,0.0,2007-08-19
1691,0.0,2007-08-20
1692,0.0,2007-08-21
1693,0.0,2007-08-22
1694,0.0,2007-08-23
1695,0.0,2007-08-24
1696,0.0,2007-08-25
1697,0.0,2007-08-26
1698,0.0,2007-08-27
1699,0.0,2007-08-28
1700,0.0,2007-08-29
1701,0.0,2007-08-30
1702,0.0,2007-08-31
1703,0.0,2007-09-01
1704,0.0,2007-09-02
1705,0.0,2007-09-03
1706,1.024999976158142,2007-09-04
1707,0.0,2007-09-05
1708,0.0,2007-09-06
1709,0.0,2007-09-07
1710,0.0,2007-09-08
1711,0.0,2007-09-09
1712,0.0,2007-09-10
1713,0.0,2007-09-11
1714,0.0,2007-09-12
1715,0.0,2007-09-13
1716,0.5669999718666077,2007-09-14
1717,0.0,2007-09-15
1718,0.0,2007-09-16
1719,0.0,2007-09-17
1720,0.0,2007-09-18
1721,0.0,2007-09-19
1722,0.7960000038146973,2007-09-20
1723,0.0,2007-09-21
1724,0.0,2007-09-22
1725,0.4749999940395355,2007-09-23
1726,0.0,2007-09-24
1727,0.0,2007-09-25
1728,0.0,2007-09-26
1729,0.0,2007-09-27
1730,0.5590000152587891,2007-09-28
1731,0.0,2007-09-29
1732,0.0,2007-09-30
1733,4.4070000648498535,2007-10-01
1734,0.0,2007-10-02
1735,0.0,2007-10-03
1736,0.4769999980926513,2007-10-04
1737,2.630000114440918,2007-10-05
1738,0.0,2007-10-06
1739,0.0,2007-10-07
1740,0.0,2007-10-08
1741,0.0,2007-10-09
1742,32.47200012207031,2007-10-10
1743,24.768999099731445,2007-10-11
1744,6.915999889373779,2007-10-12
1745,8.336000442504883,2007-10-13
1746,0.0,2007-10-14
1747,0.0,2007-10-15
1748,9.861000061035156,2007-10-16
1749,9.956000328063965,2007-10-17
1750,13.017000198364258,2007-10-18
1751,15.63700008392334,2007-10-19
1752,44.61399841308594,2007-10-20
1753,3.247999906539917,2007-10-21
1754,0.0,2007-10-22
1755,0.0,2007-10-23
1756,0.0,2007-10-24
1757,0.0,2007-10-25
1758,0.0,2007-10-26
1759,0.0,2007-10-27
1760,0.0,2007-10-28
1761,0.0,2007-10-29
1762,0.8009999990463257,2007-10-30
1763,0.0020000000949949,2007-10-31
1764,0.0,2007-11-01
1765,0.0,2007-11-02
1766,0.0,2007-11-03
1767,0.0,2007-11-04
1768,0.0,2007-11-05
1769,0.0,2007-11-06
1770,0.0,2007-11-07
1771,0.0,2007-11-08
1772,0.0,2007-11-09
1773,11.354000091552734,2007-11-10
1774,11.04599952697754,2007-11-11
1775,0.0,2007-11-12
1776,8.475000381469727,2007-11-13
1777,1.7949999570846558,2007-11-14
1778,0.0,2007-11-15
1779,0.0160000007599592,2007-11-16
1780,0.0,2007-11-17
1781,0.9340000152587892,2007-11-18
1782,18.82900047302246,2007-11-19
1783,4.64300012588501,2007-11-20
1784,0.0,2007-11-21
1785,0.0,2007-11-22
1786,0.0,2007-11-23
1787,0.0,2007-11-24
1788,0.0,2007-11-25
1789,0.0,2007-11-26
1790,1.5850000381469729,2007-11-27
1791,0.0,2007-11-28
1792,0.0,2007-11-29
1793,0.0,2007-11-30
1794,0.0,2007-12-01
1795,5.527999877929688,2007-12-02
1796,42.74300003051758,2007-12-03
1797,112.9260025024414,2007-12-04
1798,0.0340000018477439,2007-12-05
1799,0.0,2007-12-06
1800,25.607999801635746,2007-12-07
1801,1.7979999780654907,2007-12-08
1802,0.0,2007-12-09
1803,0.0,2007-12-10
1804,0.0,2007-12-11
1805,0.0,2007-12-12
1806,0.0,2007-12-13
1807,0.0,2007-12-14
1808,1.190000057220459,2007-12-15
1809,2.015000104904175,2007-12-16
1810,26.35400009155273,2007-12-17
1811,40.91299819946289,2007-12-18
1812,57.95800018310547,2007-12-19
1813,58.641998291015625,2007-12-20
1814,3.565000057220459,2007-12-21
1815,0.0,2007-12-22
1816,16.374000549316406,2007-12-23
1817,11.105999946594238,2007-12-24
1818,0.0,2007-12-25
1819,3.828999996185303,2007-12-26
1820,0.0,2007-12-27
1821,8.305999755859375,2007-12-28
1822,18.70800018310547,2007-12-29
1823,22.50200080871582,2007-12-30
1824,0.0,2007-12-31
1825,0.0,2008-01-01
1826,0.0,2008-01-02
1827,0.0,2008-01-03
1828,73.33000183105469,2008-01-04
1829,125.70500183105467,2008-01-05
1830,45.61100006103516,2008-01-06
1831,29.4689998626709,2008-01-07
1832,13.906000137329102,2008-01-08
1833,64.72799682617188,2008-01-09
1834,25.11899948120117,2008-01-10
1835,10.23799991607666,2008-01-11
1836,1.3880000114440918,2008-01-12
1837,6.056000232696533,2008-01-13
1838,0.0,2008-01-14
1839,0.0,2008-01-15
1840,0.0,2008-01-16
1841,0.0,2008-01-17
1842,0.0,2008-01-18
1843,0.0,2008-01-19
1844,0.3479999899864197,2008-01-20
1845,1.2239999771118164,2008-01-21
1846,3.9579999446868896,2008-01-22
1847,0.5230000019073486,2008-01-23
1848,1.312000036239624,2008-01-24
1849,3.839999914169312,2008-01-25
1850,58.74100112915039,2008-01-26
1851,57.97800064086914,2008-01-27
1852,31.364999771118164,2008-01-28
1853,19.28400039672852,2008-01-29
1854,20.88500022888184,2008-01-30
1855,18.358999252319336,2008-01-31
1856,81.71199798583984,2008-02-01
1857,21.95800018310547,2008-02-02
1858,57.71699905395508,2008-02-03
1859,33.77399826049805,2008-02-04
1860,0.0,2008-02-05
1861,2.447999954223633,2008-02-06
1862,0.2840000092983246,2008-02-07
1863,0.0,2008-02-08
1864,0.0,2008-02-09
1865,0.0,2008-02-10
1866,0.0,2008-02-11
1867,0.0,2008-02-12
1868,0.0,2008-02-13
1869,0.0,2008-02-14
1870,0.0,2008-02-15
1871,0.0,2008-02-16
1872,0.0,2008-02-17
1873,0.0,2008-02-18
1874,0.0,2008-02-19
